date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
01/20/2022,Wisconsin-Milwaukee,88,Oakland,78,-7.5,-9.58,-8.03,-15.14,-7.5,-8.61,-9.51,-8,-9.02,-7,2.19,-12.49,-8.9,0,-12.2,-10.38,-8.9,,,-9,,,-8.19,,-10,-7.9
01/21/2022,Buffalo,64,Kent St.,51,7,6.61,7.65,4.02,7.95,7.39,2.29,7.5,8.52,7,1.73,6.62,6.9,0,7.2,6.38,7.5,,,1,,,5.97,,5,8.8
01/21/2022,Canisius,70,Rider,69,4,5.43,4.06,6.5,4.27,2.92,6.9,5,3.39,8,1.97,5.1,3.9,0,7.3,10,3.6,,,3,,,4.94,,5,5.6
01/21/2022,Cleveland St.,64,Youngstown St.,61,8,7.91,7.82,10.06,7.51,8.37,9.35,9,6.23,9,1.21,7.26,9,0,5.9,8.16,7,,,10,,,6.02,8.02,8,8.8
01/21/2022,Duquesne,56,St. Bonaventure,64,-6,-5.97,-6.98,-3.08,-6.94,-7.94,-2.95,-5,-7.65,-4,1.75,-5.89,-7.1,0,-7,-4.82,-7,,,-4,,,-5.22,-8.52,-4,-6.4
01/21/2022,Fairleigh Dickinson,78,St. Francis-NY,80,2,0.32,1.19,5.79,0.39,2.98,0.73,1,-0.08,-1,2.15,-2.36,-1.8,0,-3.1,0.33,-0.1,,,2,,,0.13,2.26,-1,0.7
01/21/2022,IPFW,,Robert Morris,7,7,6.59,5.98,9.61,5.35,7.2,7.98,6.5,3.6,6,1.57,6.39,8,0,6.3,9.17,5.8,,,9,,,4.73,5.9,6,7.4
01/21/2022,Illinois St.,94,Evansville,56,7.5,8.35,7.09,10.34,7.13,6.39,7.41,7.5,3.13,11,2.25,10.65,8.4,0,9.3,9.9,7.2,,,9,,,8.6,5.95,12,9.1
01/21/2022,LIU Brooklyn,85,Wagner,92,-6,-5.74,-4.84,-6.38,-4.5,-5.73,-8.75,-4,-7.93,-2,2.19,-9.08,-7.5,0,-6.6,-4.36,-5,,,,,,-2.56,-8.56,-4,-4
01/21/2022,Manhattan,75,Siena,68,2,3.5,3.13,-2.09,3.48,3.21,6.89,3,-0.42,2,2.51,5.34,4.6,0,6.6,7.11,3.2,,,4,,,1.82,2.26,4,4.8
01/21/2022,Maryland,81,Illinois,65,-4.5,-7.68,-6.23,-9.51,-6.38,-5.24,-8.39,-7.5,-8.04,-9,1.62,-10.59,-4.8,0,-9.4,-7.96,-7.5,,,-7,,,-7.58,,-8,-6.6
01/21/2022,Merrimack,63,Bryant,79,-1.5,-2.13,-0.25,-8.13,0.44,-1.06,-3.13,-2.5,-4.75,-4,2.27,-1.15,-2.5,0,-2.5,-1.5,-2.1,,,-1,,,-1.62,,1,-0.7
01/21/2022,Mount St. Marys,,Sacred Heart,2.5,2.5,3.55,3.37,3.48,3.18,3.89,3.34,2.5,1.93,5,0.97,2.36,3.1,0,5.7,3.68,2.6,,,5,,,2.74,4.13,4,4.3
01/21/2022,Nevada,77,Fresno St.,73,1.5,-0.75,-0.41,-2.31,-0.68,0.69,-5.81,-2,0.71,-2,2.53,-4.26,4.7,0,-1.1,-1.84,0.1,,,-3,,,1.56,,-2,1.4
01/21/2022,Niagara,68,St. Peter's,74,1.5,4.56,2.59,6.78,2.5,2.12,6.42,2.5,1.35,6,2.16,5.56,3,0,7.3,8.19,2.9,,,5,,,3.28,,6,4.4
01/21/2022,Ohio,69,Toledo,87,4.5,3.06,2.34,6.17,1.5,4.59,3.35,4,2.22,-1,2.16,1.95,6.7,0,3.4,2.75,1.9,,,11,,,0.25,6.76,3,3.1
01/21/2022,St. Francis (PA),68,Central Conn. St.,67,7.5,7.42,6.98,4.85,7.38,6.26,9.51,7.5,8.18,7,1.51,6.12,7.4,0,7.9,10.12,7.7,,,10,,,6.15,,6,9.8
01/21/2022,Wisconsin,74,Michigan St.,86,3,3.78,3.16,6.51,2.89,3.85,5.07,4,0.41,7,1.72,2.48,5.5,0,4.9,4.14,2.3,,,-3,,,2.14,4.23,3,2.9
01/22/2022,Air Force,53,Colorado St.,73,-10.5,-11.87,-13.9,-10.51,-13.64,-15.49,-7.86,-11,-17.01,-8,2.85,-14.11,-11.3,0,-8.9,-11.77,-11.8,,,-13,,,-7.53,-14.83,-12,-11.2
01/22/2022,Akron,46,Eastern Michigan,44,10.5,11.36,10.01,12.71,9.63,10.73,17.56,10.5,6.62,14,2.82,9.62,9.7,0,12.8,14.48,,,,9,,,10.33,10.46,8,13.8
01/22/2022,Alabama,86,Missouri,76,18,17.53,16.06,8.18,17.29,14,19.26,17,16.15,16,4.01,21.58,14.7,0,22.9,21.43,,,,17,,,15.62,,22,20.3
01/22/2022,Albany-NY,75,Stony Brook,86,-1,0.05,-1.63,-0.86,-1.25,-2.96,1.87,0,-4.5,7,3.08,0.49,-5,0,1.4,1.54,,,,-4,,,2.13,,1,1.4
01/22/2022,Arkansas,76,Texas A&M,73,9,7.03,6.97,4.85,7.49,5.77,7.09,8,7.55,10,1.32,5.57,5.7,0,6.8,6.28,,,,4,,,6.78,8.51,8,8.1
01/22/2022,Arkansas St.,67,Texas St.,60,-1,0.05,0.16,2.55,-0.06,0.38,3.28,0,-2.29,0.01,1.73,-1.05,1,0,-3.1,-0.39,0.1,,,-1,,,-2.16,,1,1.3
01/22/2022,Arkansas-Little Rock,98,Texas Arlington,96,-3.5,-1.71,-1.33,-2.67,-1.54,-0.52,1.51,-2.5,-4.64,-1,1.63,-1.99,-1.3,0,-2.5,-4.27,-3.1,,,-1,,,-2.59,-1.01,1,-1.4
01/22/2022,Auburn,80,Kentucky,71,3.5,3.14,2.76,4.92,2.39,3.67,3.04,3,2.43,1,1.22,2.59,6.3,0,4,1.86,2.7,,,5,,,2.85,3.19,3,3.5
01/22/2022,BYU,78,Portland,65,19,18.98,21.66,18.26,21.72,22.25,13.74,20,17.15,16,3.37,22.42,17.2,0,16.5,16.55,,,,24,,,17.23,26.87,18,19.2
01/22/2022,Bellarmine,76,Jacksonville,73,5.5,4.36,4.68,3.8,4.62,5.01,3.96,3.5,4.42,6,1.03,3.87,5.7,0,2.3,2.93,,,,7,,,4.92,3.55,4,5.7
01/22/2022,Bethune Cookman,55,Jackson St.,50,-3.5,-3.11,-4.63,-3.28,-5,-3.62,-0.89,-4,-6.37,-2,1.6,-4.02,-2.9,0,-2.2,-1.06,-5.1,,,6,,,-2.05,-1.28,-2,-3.3
01/22/2022,Boston,80,Lehigh,74,9,11.12,11.55,5.77,11.7,12.48,14.38,10,9.28,11,2.24,10.88,8.9,0,11.9,14.68,10.8,,,11,,,9.05,,12,12.5
01/22/2022,Boston College,68,Virginia Tech,63,-5.5,-7.3,-7.17,-8.78,-7.51,-6.3,-7.18,-6,-9.81,-8,1.23,-8.12,-5.6,0,-8.5,-5.76,-7.5,,,-4,,,-5.2,-6.55,-7,-7.8
01/22/2022,Bradley,70,Southern Illinois,62,4.5,5.36,4.57,5.08,4.95,3.47,7.68,4.5,4.02,10,1.94,6.07,4.6,0,7.1,5.26,,,,4,,,4.65,1.53,6,5.4
01/22/2022,CS Northridge,67,Cal Riverside,77,-7.5,-7.48,-6.96,-8.46,-7.09,-6.36,-7.03,-7,-12.22,-8,1.91,-8.16,-7.2,0,-9.7,-5.71,,,,-3,,,-6.51,,-4,-7.3
01/22/2022,Cal Poly SLO,56,Hawaii,69,-5,-6.19,-5.84,-7.75,-5.79,-5.68,-7.5,-6,-6.35,-5,1.64,-10.45,-6.3,0,-4.2,-3.94,,,,-3,,,-6.76,,-6,-5.1
01/22/2022,Cal St. Fullerton,83,UC San Diego,80,9,4.01,-0.79,4.06,-1.18,-0.42,0.91,9.5,7.33,-2,4.58,11.4,7.6,0,6.9,8.93,,,,10,,,6.41,,8,-1
01/22/2022,Cal St. Fullerton,83,UC San Diego,80,9,5.56,-0.79,4.06,-1.18,-0.42,0.91,9.5,7.33,9,4.26,11.4,7.6,0,6.9,8.93,,,,10,,,6.41,,8,9.7
01/22/2022,Central Florida,68,Tulane,66,7,8.26,8.27,5.74,7.95,9.73,9.36,7.5,5.65,9,1.48,7.7,8.7,0,9.1,10.23,8.2,,,10,,,6.83,,7,10.4
01/22/2022,Clemson,75,Pittsburgh,48,9,9.62,8.82,4.75,8.79,9.85,9.57,9.5,10.46,9,1.8,10.1,9.5,0,11.1,12.09,,,,9,,,8.09,11.83,9,11.4
01/22/2022,Colorado,65,UCLA,71,-3.5,-4.91,-4.52,-3.82,-4.71,-4.04,-2.26,-5,-6.91,-4,1.78,-6.76,-3.7,0,-7.1,-8.1,,,,-5,,,-2.11,-5.99,-4,-5.7
01/22/2022,Columbia,74,Brown,93,-9.5,-8.98,-8.64,-5.19,-9.02,-8.08,-6.92,-10,-11.81,-8,1.83,-12.05,-8.7,0,-11.5,-9.05,-9.9,,,-6,,,-8.38,-10.59,-8,-7.9
01/22/2022,Cornell,76,Harvard,61,-1.5,1.55,-0.14,-1.11,-0.06,-0.23,5.9,1,-1.47,0.01,3.08,0.6,-2,0,8.2,6.55,0.9,,,3,,,1.93,,1,3.2
01/22/2022,Creighton,60,DePaul,47,10,6.37,6.94,8.54,6.24,9.05,2.89,8,5.25,9,1.93,4.98,7.6,0,6.4,5.91,,,,8,,,7.18,,3,6.2
01/22/2022,Dartmouth,80,Princeton,84,-4,-3.35,-3.15,-7.21,-2.35,-4.96,-2.27,-3.5,-5.2,-1,1.94,-3.91,-6.7,0,-3.1,-0.4,-3.3,,,-8,,,-2.33,,-2,-2.3
01/22/2022,Delaware,80,Elon,77,9,8.73,9.5,9.12,9.15,10.74,7.49,9.5,8.86,8,1.17,8.41,8.6,0,8.5,10.08,8.8,,,13,,,6.47,,7,10.2
01/22/2022,Delaware St.,49,NC Central,73,-9,-9.83,-7.78,-6.81,-8.06,-7.01,-10.98,-8,-8.32,-17,3.1,-13.35,-7.9,0,-14,-12,,,,1,,,-9.61,-8.31,-6,-10.3
01/22/2022,Denver,94,Nebraska Omaha,63,6,6.95,6.34,8.78,6.48,5.37,7.47,6.5,2.88,9,1.62,7.93,5.9,0,8.3,7.82,,,,1,,,5.54,6.46,8,8
01/22/2022,Dixie St.,85,UT Rio Grande Valley,74,3,2.86,,,,,,2.5,2.59,,1.99,0.28,3.9,,5.3,5.12,,,,5,,,0.83,,2,
01/22/2022,Drexel,75,William & Mary,83,15,16.21,15.48,17.52,15.33,15.65,15.75,16,14,17,2.11,19.32,12.3,0,18.2,19.94,16.4,,,17,,,13.56,17.2,14,17.7
01/22/2022,Duke,79,Syracuse,59,11.5,12.75,11.71,12.96,11.21,12.95,13.46,11.5,11.72,12,1.58,13.67,11.1,0,13.8,14.65,12.6,,,10,,,9.69,,16,13.8
01/22/2022,East Tennessee St.,73,Citadel,75,8,7.88,9.35,12.86,8.58,11.18,4.38,8,8.24,7,2.57,9.17,9.3,0,3.3,4.89,,,,12,,,6.62,8.08,6,9.3
01/22/2022,Eastern Illinois,58,SE Missouri St.,87,-7,-4.66,-4.5,-8.04,-4.01,-5.37,-2.44,-6,-6.24,-3,2.07,-6.71,-8.9,0,-4.5,-4.23,,,,1,,,-1.46,-2.84,-4,-3.6
01/22/2022,Eastern Kentucky,67,North Florida,58,9.5,9.16,8,4.92,8.43,7.13,9.69,9,10.88,12,2.03,9.62,9.3,0,7.6,10.65,,,,13,,,8.1,12.93,8,10.2
01/22/2022,Eastern Washington,83,Northern Colorado,87,-2.5,2.68,0.83,2.93,0.44,1.66,6.23,0,-2.77,6,3.27,0.08,-0.3,0,7.3,6.12,,,,-2,,,4.99,5.92,-2,2.7
01/22/2022,Florida,61,Vanderbilt,42,6.5,8.28,8.22,7.56,8.69,7.43,9.84,7,7.15,8,1.37,8.33,8.3,0,7.9,10.65,8.5,,,7,,,6.13,8.9,6,10.9
01/22/2022,Florida A&M,70,Alcorn St.,68,0,-0.68,-1.14,-4.02,-0.84,-1.48,3.05,-1,-0.14,1,1.74,-2.82,0.9,0,-3.1,0.43,-1.5,,,-1,,,-0.1,-0.08,-1,0
01/22/2022,Florida Atlantic,71,Marshall,60,3,6.47,4.97,14.78,4.85,3.91,6.87,5.5,1.83,10,3.14,8.9,4.7,0,6.7,6.79,,,,6,,,5.05,,5,6.3
01/22/2022,Florida International,86,Western Kentucky,83,-5,-4.12,-4.45,-4.05,-4.7,-3.81,-1.06,-5.5,-7.37,-5,1.45,-5.48,-3.7,0,-4.1,-2.14,,,,3,,,-4.07,,-4,-3.7
01/22/2022,Fordham,66,Davidson,69,-11,-8.57,-9.94,-13.02,-9.89,-9.86,-7.42,-9.5,-11.49,-10,2.22,-8.55,-8.7,0,-4.7,-6.13,-8.7,,,-4,,,-6.88,-8.89,-5,-7.9
01/22/2022,George Mason,50,Dayton,49,-2,-1.69,-2.03,-6.69,-1.87,-1.85,-4.24,-3,-2.25,-3,2.18,-2.01,-1.8,0,0.8,0.95,,,,-1,,,-1.09,2.59,-2,-0.8
01/22/2022,Georgetown,74,Villanova,85,-14,-14.29,-13.82,-16.8,-13.93,-13.13,-12.93,-14.5,-15.81,-14,2.21,-18.33,-10.7,0,-12.3,-17.87,-14.5,,,-13,,,-13.91,-10.57,-15,-15
01/22/2022,Georgia Southern,62,Appalachian St.,70,1.5,0.42,0.23,-5.47,0.83,-0.58,2.33,1,1.07,3,1.95,-0.47,-0.5,0,0.9,2.07,-0.7,,,1,,,0.17,2.5,1,0.4
01/22/2022,Georgia St.,68,Coastal Carolina,72,5,0.79,1.16,-2.49,1.07,1.97,1.59,5,4.28,1,2.49,-4.54,4,0,1.4,2.77,1.3,,,-2,,,0.32,0.79,-4,2
01/22/2022,Grambling St.,68,Miss Valley St.,64,12.5,14.41,14.51,13.42,14.5,14.96,9.8,13,12.53,18,2.62,14.67,10.8,0,15.5,17.69,15.2,,,7,,,10.87,,15,18.7
01/22/2022,Hampton,68,High Point,64,-2,-1.35,-0.35,-2.18,-0.05,-1.1,-0.25,-2,-2.96,1,1.91,-5.04,-4.9,0,0.6,0.71,,,,-4,,,-1.46,-2.45,-2,0.2
01/22/2022,Holy Cross,65,Bucknell,68,-1,1.57,0.22,3.61,0.18,0,4.72,1,-0.42,6,2.22,-0.29,-2.3,0,3.6,3.72,0.6,,,-1,,,0.66,0.78,2,2
01/22/2022,Houston,79,East Carolina,36,19,21.54,20.59,19.41,20.8,20.26,21.4,19.5,19.14,24,2.69,23.84,16.1,0,24.1,25.23,,,,13,,,20.17,25.15,19,23.9
01/22/2022,IUPUI,41,Northern Kentucky,60,-13,-10.79,-10,-10.16,-10.21,-9.44,-9.33,-12,-12.51,-12,1.43,-12.15,-11.1,0,-13.3,-11.07,-12.4,,,-5,,,-9.57,-8.07,-10,-11.4
01/22/2022,Idaho,73,CS Sacramento,72,0,-1.04,-1.45,-4.82,-0.73,-2.91,-0.18,0,-2.25,0.01,1.88,1.93,-1.6,0,1,-0.4,,,,-5,,,-2.11,-3.59,1,0.5
01/22/2022,Illinois-Chicago,81,Wright St.,97,-2.5,-0.49,-0.73,-2.61,-0.32,-1.6,0.82,-1,-3.31,-3,1.88,1.37,-2.6,0,1.9,0.01,,,,-1,,,-0.26,-0.81,3,0.8
01/22/2022,Incarnate Word,72,McNeese St.,82,-3,-3.77,-2.18,-3.12,-2.18,-2.01,-3.38,-3,-4.03,-7,2.22,-3.17,-2.6,0,-9.2,-7.18,,,,1,,,-2.99,-2.06,-2,-3.5
01/22/2022,Indiana St.,73,Valparaiso,75,3,3.52,2.5,1.05,2.56,2.54,2.73,3.5,1.71,7,1.62,2.86,3.2,0,4,3.5,3.3,,,3,,,4.28,7.01,4,4.1
01/22/2022,Iowa,68,Penn St.,51,11,9.46,8.48,7.85,8.65,8.18,12.15,9,6.03,10,2.09,9.87,8.7,0,9.1,14.15,,,,11,,,8.01,,12,9.3
01/22/2022,Iowa St.,44,TCU,59,6,6.07,5.07,4.2,4.98,5.56,6.71,6,4.34,7,1.25,7.5,5.7,0,8.4,6.26,6,,,12,,,5.57,,8,5.7
01/22/2022,James Madison,95,Charleston,94,3,4.1,3.05,2.04,3.13,3.04,7.04,2,3.25,5,1.87,2.1,3.6,0,4.6,8.14,,,,1,,,3.22,5.16,2,6.2
01/22/2022,Kansas St.,75,Kansas,78,-6,-6.71,-8.28,-4.57,-8.11,-9.4,-4.46,-7,-11.32,-4,2.33,-8.47,-8.4,0,-2.9,-7.36,-7.4,,,-8,,,-5.88,-3.71,-6,-7.1
01/22/2022,La Salle,56,Richmond,64,-7,-7.03,-7.74,-5.55,-7.81,-7.87,-3.08,-6.5,-11.71,-4,2.08,-7.4,-8.3,0,-7.2,-8.31,,,,-4,,,-4.7,-7.97,-7,-6.8
01/22/2022,Lipscomb,77,Kennesaw St.,73,1.5,-1.55,0.96,-7.93,0.57,3.67,-5.15,0,1.89,-5,3.65,-5.4,4.3,0,-5.9,-2.92,-2.2,,,6,,,-0.49,2.09,-2,-1.3
01/22/2022,Long Beach St.,73,UC Irvine,67,-5,-3.8,-4.35,2.7,-5.35,-2.71,-5.84,-4.5,-7.02,-1,2.3,-3.77,-3.7,0,-3.5,-3.78,-5.6,,,7,,,-2.26,-5.29,-4,-5.4
01/22/2022,Louisiana Tech,76,UAB,83,-1,-1.11,-0.12,2.4,-0.71,1.21,-3.78,0,-3.21,0.01,2.34,-3.49,2.4,0,-3.9,-1.58,,,,1,,,-2.56,1.8,-4,-1.2
01/22/2022,Louisiana-Lafayette,69,Troy St.,59,4.5,2.89,3.09,-5.23,3.92,1.96,2.93,4.5,4.7,3,2.67,2.86,4.7,0,0.4,4.78,,,,1,,,4.11,,4,5.3
01/22/2022,Louisiana-Monroe,56,South Alabama,68,-4,-4.16,-4.68,-1.63,-5.47,-2.98,-5.52,-3,-5.18,-4,1.41,-7.76,-3.1,0,-4.3,-3.93,-3.7,,,-1,,,-4.36,-2.7,-4,-3.3
01/22/2022,Louisville,70,Notre Dame,82,3,1.88,1.75,-4.51,2.11,1.97,2.83,1.5,1.49,1,2.15,1.03,4,0,4.3,3.49,,,,3,,,2.41,,1,3.5
01/22/2022,Loyola Marymount,51,St. Mary's,83,-7,-6.42,-5.98,-4.59,-6.28,-5.31,-7.54,-7.5,-6.51,-6,1.27,-9.44,-5.6,0,-8.3,-6.98,,,,-11,,,-5.68,-5.18,-7,-5.9
01/22/2022,Loyola-Chicago,69,SW Missouri St.,79,8,9.14,7.77,9.22,7.23,9.12,10.37,7,8.28,8,1.4,9.61,10.4,0,9.2,9.48,,,,1,,,7.08,12.53,10,8.8
01/22/2022,Loyola-Maryland,78,American,73,10,10.56,8.51,9.88,9.14,6.87,11.95,10,8.63,13,2.22,13.7,8,0,12.9,12.59,9.3,,,10,,,8.97,10.69,14,10.9
01/22/2022,Maine,46,MD Baltimore Co,88,-7,-7.33,-6.84,-7.93,-6.54,-7.78,-4.02,-6,-7.93,-6,2.01,-10.92,-11.1,0,-8.5,-4.99,,,,-9,,,-6.01,,-8,-6
01/22/2022,Md. Eastern Shore,60,South Carolina St.,69,3.5,6.01,4.96,4.56,5.55,2.98,7.41,2.5,1.34,5,2.57,8.84,4.5,0,10.4,7.38,,,,4,,,5.19,4.11,10,7.9
01/22/2022,Mercer,72,Western Carolina,64,10.5,9.54,9.81,8.22,10.32,8.93,10.02,10.5,9.49,14,1.61,10.02,9,0,8.5,9.2,,,,13,,,6.95,9.6,8,11.1
01/22/2022,Miami-Florida,60,Florida St.,61,2.5,1.71,-0.06,5.13,-0.41,0.51,3.78,2.5,2.44,4,1.94,2.28,2.6,0,1.9,2.78,1.2,,,3,,,-0.38,-2.36,3,0.9
01/22/2022,Miami-Ohio,85,Northern Illinois,82,14,12,11.16,6.51,12.31,8.78,12.6,13,13.71,15,2.61,12.56,10.4,0,11.7,14.29,11.8,,,13,,,7.82,16.17,13,14.2
01/22/2022,Middle Tenn St.,74,Southern Miss,60,15.5,14.49,11.81,13.55,12.35,10.18,18.84,14,11.68,14,3.3,20.55,11.1,0,19.1,18.49,12.3,,,17,,,13.56,,16,13.8
01/22/2022,Minnesota,68,Rutgers,65,-4.5,3.42,3.05,-1.04,3.4,2.51,2.68,1.5,1.38,2,2.14,5.35,3.6,0,5.1,6.11,2.9,,,8,,,2.42,,8,3.9
01/22/2022,Mississippi St.,78,Mississippi,60,11,9.55,8.01,10.34,8.03,7.72,9.59,12,6.59,14,1.88,11.09,8.7,0,9.9,11.99,,,,8,,,8.15,8.9,10,10.3
01/22/2022,Mo Kansas City,79,North Dakota,74,10.5,12.49,10.7,14.48,10.03,12.15,13.41,11,10.86,13,2.5,12.27,11,0,14.8,18.62,,,,13,,,9.3,,10,14.2
01/22/2022,Morehead St.,77,SIU Edwardsville,74,11.5,11.82,11.87,18.39,10.86,14.02,14.35,11.5,10.69,13,2.98,11.2,11.5,0,7.3,10.55,,,,16,,,7.66,15.18,8,12.8
01/22/2022,Morgan St.,82,Howard,91,-3.5,-3.4,-2.34,-2.92,-2.95,-0.28,-7.92,-3,-2.78,1,3.26,-12.76,-2,0,-4.5,-1.8,-3.6,,,-6,,,-2.57,-1.32,-6,-1.6
01/22/2022,Murray St.,74,Tennessee-Martin,66,22.5,23.18,22.8,28.97,22.72,22.4,23.63,23.5,22.54,24,2.66,26.39,18.7,0,23,25.81,,,,27,,,21.18,20.37,20,25.2
01/22/2022,NC Greensboro,61,Samford,58,6,7.34,6.25,6.31,6.16,6.56,7.42,6,4.95,11,2.05,6.5,5.7,0,8.5,9.26,,,,7,,,5.87,11.23,5,9.4
01/22/2022,NJIT,57,Binghamton,68,2.5,2.9,4.63,0.82,4.65,5.27,3.98,2,2.71,1,1.72,2.3,5.5,0,0.2,1.67,,,,5,,,1.38,4.04,2,3.4
01/22/2022,Navy,73,Army,74,8,9.65,8.93,5.92,9.3,8.31,10.89,8,8.6,8,1.99,12.12,8.1,0,12.1,12.95,9.9,,,10,,,7.78,,10,11.8
01/22/2022,New Hampshire,67,Umass Lowell,61,3,4.32,5.77,3.5,6.44,4.04,1.46,5,4.37,3,1.33,5.99,3.5,0,4.5,3.83,4,,,8,,,3.5,,6,4.9
01/22/2022,New Orleans,85,Northwestern St.,77,7.5,10,8.32,12.7,7.83,8.99,12.36,8,7.31,10,1.72,11.38,10.3,0,10.7,12.06,,,,16,,,9.31,9.59,8,11.2
01/22/2022,Nicholls St.,93,SE Louisiana,101,8,8.74,8.74,2.31,9.45,7.8,7.54,9,8.1,12,2.24,10.47,8,0,9.4,10.42,8.6,,,12,,,7.09,11.22,8,10.7
01/22/2022,Norfolk St.,84,Coppin St.,77,7,9.77,9.75,8.44,9.39,11.21,15.98,5.5,5.09,9,2.73,9.61,8.9,0,13.3,13.32,,,,15,,,7.07,8.22,8,9.2
01/22/2022,North Alabama,65,Stetson,67,4,6.22,3.91,4.77,3.84,4.05,9.55,3.5,2.43,10,3.66,5.04,4.5,0,12.7,12.93,,,,14,,,8.33,0.83,4,6.4
01/22/2022,North Carolina A&T,72,Campbell,73,1.5,-0.47,0.25,3.59,0.01,0.43,-1.1,-2,-5.17,1,1.88,-0.62,0,0,0.7,-1.24,,,,-6,,,-1.07,-2.42,-1,-0.4
01/22/2022,North Carolina St.,77,Virginia,63,1.5,0.82,-0.43,-0.42,-0.28,-0.88,2.9,2,0.2,3,1.12,0.95,1.2,0,0.8,0.75,,,,2,,,0.76,1.14,1,1.6
01/22/2022,North Texas,69,Old Dominion,56,10.5,12.72,10.77,16.42,10.19,11.7,16.19,11,10.93,12,2.29,16.6,12.7,0,14.4,11,,,,18,,,10.37,,13,11.8
01/22/2022,Northeastern,50,Hofstra,72,-3.5,-3.05,-2.78,-11.08,-2.39,-2.7,-2.58,-3,-5.29,-3,2.55,-4.63,-2.6,0,-3.9,-1.04,-2.7,,,-6,,,-1.87,0.26,-2,-0.5
01/22/2022,Northern Arizona,48,Montana,58,-5.5,-5.15,-5.63,-9.51,-5.25,-6.12,-5.26,-7.5,-6.82,-8,2.11,-2.76,-4.2,0,-2.9,-6.3,,,,,,,-1.58,-4.35,-3,-5.6
01/22/2022,Northern Iowa,74,Drake,82,3,3.34,2.28,7.77,2.2,1.53,5.47,2,1.98,6,1.89,1.89,2.4,0,4.2,2.53,,,,-1,,,2.38,,2,4.1
01/22/2022,Oklahoma,51,Baylor,65,-3.5,-4.9,-4.58,-3.08,-4.56,-4.95,-3.19,-3,-7.04,-6,1.31,-5,-5,0,-7.1,-4.58,-4.8,,,-3,,,-4.25,-7.04,-4,-3.3
01/22/2022,Oral Roberts,71,North Dakota St.,72,6.5,8.96,,,,,,7,5.71,,2.61,9.9,6,,12,12.19,,,,6,,,8.94,,8,
01/22/2022,Pacific,65,San Diego,73,-1.5,-2.49,-1.71,-7.59,-1.2,-2.39,-2.31,-1.5,-0.04,0.01,2.34,-3.76,-2.8,0,-6.8,-3.65,,,,-6,,,-2.78,1.11,-2,-1.5
01/22/2022,Pennsylvania,76,Yale,68,-1,-1.44,-1.51,-1.35,-1.3,-2.19,-2.4,-1,-3.42,0.01,1.02,-1.85,-2.6,0,-1.4,0.07,,,,-3,,,-0.77,0.05,-2,-0.9
01/22/2022,Pepperdine,45,San Francisco,71,-14,-12.19,-11.52,-15.62,-11.25,-11.83,-13.29,-14.5,-14.08,-10,2.37,-16.85,-11.8,0,-11.7,-11.58,,,,-15,,,-8.36,-8.27,-14,-12.7
01/22/2022,Portland St.,60,Montana St.,73,-2.5,-4.06,-4.82,-8.44,-4.24,-6.03,-0.53,-4,-6.65,-3,2.93,-7.45,-6.8,0,-3.6,1.36,,,,-10,,,-1.75,-3,-6,0.1
01/22/2022,Prairie View,70,Alabama St.,67,5.5,4.75,5.64,2.19,5.52,6.74,3.11,5,3.65,7,2.68,1.12,5.8,0,2.5,9.52,,,,3,,,2.38,6.44,1,8.6
01/22/2022,Presbyterian,70,Longwood,71,-3,-3.92,-3.21,-8.52,-3.44,-1.65,-8.96,-3,-0.73,-5,2.39,-5.91,-1.9,0,-1.6,-3.96,-3.9,,,-3,,,-2.34,,-4,-3.7
01/22/2022,Radford,74,NC Asheville,78,2.5,-1.67,-0.42,-1.07,-0.33,-0.57,-4.24,0,-2.58,-2,2.51,-1,-0.8,0,-7.9,-5.85,-0.7,,,1,,,-2.42,1.85,1,0.3
01/22/2022,Rhode Island,61,George Washington,63,15,15.71,15.69,17.03,15.59,15.8,15.49,16,13.68,15,1.8,17.97,11.8,0,16.3,17.96,15.8,,,17,,,13.59,14.02,18,17.7
01/22/2022,Rice,64,NC Charlotte,67,5,5.4,4.51,8.51,4.36,4.31,6.77,4,3.88,6,1.51,4.76,5.8,0,6.4,8.57,4.3,,,7,,,4.06,5.22,4,5
01/22/2022,Sam Houston St.,58,Grand Canyon,56,-1.5,-2.05,-3.92,5.77,-4.28,-4.4,0.29,-1,-5.2,2,3.16,-4.45,-3.6,0,-3.3,1.59,-2.1,,,-2,,,-0.76,-5.6,-4,-0.8
01/22/2022,San Diego St.,37,Boise St.,42,4.5,5.15,4.04,4.79,3.46,5.76,3.24,4.5,7.19,6,1.37,4.3,7.8,0,5.4,6.32,,,,9,,,3.22,5.47,5,5.2
01/22/2022,South Carolina,83,Georgia,66,9,8.95,8.62,12.12,8.19,9.57,8.3,10,6.82,11,1.82,8.79,8.6,0,10,11.92,9.4,,,14,,,6.99,6.69,6,10.2
01/22/2022,South Carolina Upstat,70,Charleston Southern,57,5,9.73,8.04,14.45,7.41,8.14,9.43,7.5,7.22,13,2.39,12.81,7.2,0,11.7,11.23,,,,14,,,8.84,7.93,8,10.5
