date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
02/04/2021,Eastern Kentucky,79,Austin Peay,94,2.5,6.27,4.99,8.36,4.52,5.19,5.49,4,3.93,10,2.4,10.54,5.7,0,1.7,7.78,,,,1,,,5.52,4.59,8,7.8
02/04/2021,Fresno St.,53,Utah St.,69,-11.5,-10.81,-10.32,-9.66,-12.65,-8.3,-9.75,-12,-10.76,-13,1.98,-15.31,-7.5,0,-10.3,-12.32,,,,1,,,-9.44,-12.07,-10,-10.8
02/04/2021,Gardner Webb,59,Presbyterian,53,8.5,9.74,9.73,2.1,11.09,9.07,7.82,8,11.34,11,2.71,12.4,8.8,0,11.4,11.45,,,,4,,,9.32,,8,12.9
02/04/2021,Idaho,75,Eastern Washington,89,-15,-15.09,-16.06,-19.36,-15.95,-16.08,-13.08,-15,-13.94,-17,2.03,-17.34,-13.3,0,-13.7,-17.04,,,,-4,,,-12.76,-12.49,-14,-14.3
02/04/2021,Iowa,85,Ohio St.,89,6,5.06,3.74,-3.1,4.99,3.21,5.13,5,7.38,4,2.83,6.23,7.5,0,2.7,7.66,,,,-1,,,4.78,7.32,7,7.4
02/04/2021,LIU Brooklyn,70,Fairleigh Dickinson,78,4.5,7.17,6.18,6.46,6.4,5.93,9.01,6,7.32,7,1.78,10.75,7.5,0,5.5,4.84,,,,,,,4.7,7.4,10,8.5
02/04/2021,Morehead St.,66,Murray St.,56,-2.5,1,1.83,10.62,0.46,2.51,2.36,3,-3.81,3,3.93,5.16,-2.7,0,-5.3,-2.77,,,,1,,,-0.01,-0.17,3,0.8
02/04/2021,Oregon,71,Washington St.,74,11,11.72,11.14,7.15,11.96,10.76,9.72,10,12.71,13,2.19,13.15,10.1,0,14.9,13.52,,,,3,,,10.58,13.26,9,14.8
02/04/2021,Oregon St.,91,Washington,71,5.5,6.29,4.72,11.21,3.92,5.03,10.2,6,5.18,9,2.26,7,4.8,0,3.1,5.91,,,,6,,,5.57,6.26,6,6.4
02/04/2021,Pacific,58,Gonzaga,76,-23.5,-18.67,-20.63,-21.89,-20.58,-20.68,-20.55,-22,-21.3,-20,5.85,-23.22,-14.9,0,-17.9,-24.63,,,,,,,0,-19.12,-14,-20.6
02/04/2021,Portland,60,BYU,105,-19,-19.52,-21.58,-23.96,-21.26,-21.79,-17.34,-21,-19.01,-19,2.93,-21.53,-13.6,0,-19.8,-24.15,,,,-1,,,-18.06,-16.83,-16,-18.9
02/04/2021,Portland St.,64,Montana,70,-1.5,-2.19,-2.8,0.59,-2.85,-3.06,-0.78,-2,-5.55,-3,2.13,-1.82,-2.9,0,0.1,-6.29,,,,-1,,,-1.84,-2.57,2,-2
02/04/2021,Radford,63,South Carolina Upstat,61,9,10.63,8.96,11.51,8.72,8.98,9.6,11,10.01,16,2.5,10.62,6.8,0,15,11.66,,,,3,,,12.13,9.52,8,12
02/04/2021,Rutgers,76,Minnesota,72,5.5,4.87,3.85,4.31,4.9,2.61,7.5,6,5.76,7,1.35,4.82,5.4,0,4.3,5.25,,,,3,,,4.08,,3,5.4
02/04/2021,SE Missouri St.,68,Tennessee Tech,64,4,4.95,2.78,3.13,2.72,2.81,8.42,4,5.02,4,1.87,6.97,6.6,0,3.4,5.42,,,,-1,,,4.87,,6,7.1
02/04/2021,SIU Edwardsville,68,Tennessee St.,60,0,2.86,1.73,2.9,0.62,2.78,5.95,3,3.09,3,1.68,2.62,5.3,0,-0.3,2.72,,,,-1,,,3.01,4.61,1,3.8
02/04/2021,Temple,60,Cincinnati,63,1.5,-1.2,-2.41,-0.79,-2.82,-2.17,1.41,-3,-5.24,-2,1.76,0.46,-1.2,0,-1.8,-0.89,,,,-2,,,-0.18,-1.31,2,-1
02/04/2021,Tennessee-Martin,70,Jacksonville St.,82,-9.5,-9.31,-9.04,-9.5,-10.38,-7.93,-6.42,-11,-9.5,-12,1.89,-13.25,-8.5,0,-6.9,-11.68,,,,-1,,,-7.73,-9.55,-9,-8.3
02/04/2021,Utah,73,Arizona,58,-1.5,-2.07,-2.81,-0.3,-2.49,-3.36,-0.89,-2,0.09,-1,1.57,-3.3,-0.9,0,-5.4,-1.93,,,,-1,,,-1.75,,-4,-0.9
02/04/2021,Weber St.,96,Montana St.,88,6,6.63,4.36,1.65,6.13,2.84,9.15,5,7.44,9,2.94,11.85,5.1,0,3.5,8.49,,,,-2,,,7.02,4.32,10,8.6
02/04/2021,Wyoming,72,Colorado St.,74,-8,-8.89,-9.56,-9.11,-11.12,-8.13,-7.01,-9,-6.84,-8,2.35,-12.4,-5.2,0,-7.3,-14.07,,,,1,,,-7.61,-9.92,-10,-7.1
02/05/2021,Arkansas St.,95,Louisiana-Lafayette,87,-3,-2.96,-4.72,-10.37,-3.17,-5.81,-1.52,-5,-4.57,1,3.25,-4.19,-4.6,0,2.4,-1.19,,,,-1,,,-0.14,,-4,-0.6
02/05/2021,Bellarmine,71,Jacksonville,56,8,7.38,2.41,12.16,2.33,1.26,13.14,8,8.16,12,4.46,11.1,10.9,0,-0.2,6.42,,,,0,,,9.14,3.44,8,10.4
02/05/2021,CS Northridge,80,UC Davis,77,-1.5,0.01,-1.78,2.26,-2.95,-0.91,2.32,-1,-2.93,2,2.01,2.95,1.7,0,0.5,-0.33,,,,5,,,-0.75,,-2,0
02/05/2021,Dayton,74,George Mason,65,6,10.51,9.85,8.34,9.2,10.72,11.27,7,8.86,13,2.57,8.93,7.6,0,17.8,10.15,,,,4,,,10.12,12.68,8,11.1
02/05/2021,Denver,82,North Dakota,85,-3.5,-2.27,-2.86,-2.87,-2.37,-3.45,-1.36,-3,-2.72,-1,1.38,-4.53,-3.5,0,-2.9,-2.77,,,,-1,,,-1.27,,1,-1.2
02/05/2021,Detroit,82,IPFW,72,6,7.03,5.7,12.05,5.75,5.11,7.48,8,7.89,10,2.21,9.75,6.8,0,4,6.49,,,,1,,,6.42,6.8,4,7.2
02/05/2021,Dixie St.,77,Seattle,76,-2.5,-5.78,-7.51,-3.12,-7.71,-8.01,-0.94,1,-3.95,-5,3.17,-4.54,-3.1,0,-12.8,-4.39,,,,0,,,-5.89,-10.24,,-3.7
02/05/2021,Florida Gulf Coast,86,North Alabama,60,2.5,1.65,1.9,-3.51,2.11,2.18,5.8,-1,2.08,0.01,2.32,1.05,3.2,0,0.3,-1.42,,,,-1,,,1.03,5.1,2,3
02/05/2021,Florida International,80,Texas San Antonio,87,3.5,2.86,1.58,-4.5,2.39,1.2,3.61,1,1.9,4,2.54,3.3,4.5,0,6,4.66,,,,2,,,2.47,,4,5
02/05/2021,Gardner Webb,91,Presbyterian,64,7.5,9.92,9.67,4.83,10.53,9.25,9.48,8.5,9.86,11,1.85,11.98,9,0,11.4,11.06,,,,4,,,9.35,,9,12.5
02/05/2021,Illinois-Chicago,47,Wright St.,72,-9.5,-10.15,-10.04,-14.27,-11.77,-8.25,-14.2,-11,-8.56,-10,3.27,-15.6,-6.5,0,-6,-12.78,,,,4,,,-8.06,-4.45,-12,-9.8
02/05/2021,Kent St.,61,Akron,72,2.5,4.36,2.78,4.88,2.24,3.15,6.76,0,5.12,5,1.67,5.87,5.6,0,2.3,2.05,,,,4,,,3.64,,7,4.7
02/05/2021,LIU Brooklyn,62,Fairleigh Dickinson,77,4,5.43,4.24,-0.1,4.76,4.13,6.42,4,5.88,5,2.14,8.04,6,0,5.5,3.83,,,,,,,4.69,7.13,9,7
02/05/2021,Manhattan,65,Monmouth,70,-3,-5.27,-5.01,-2.36,-5.36,-4.89,-5.05,-4,-5.22,-3,1.94,-8.89,-5.6,0,-2.2,-5.81,,,,2,,,-4.83,-6.62,-9,-5.2
02/05/2021,Merrimack,59,St. Francis (PA),54,2,3.44,2.86,6.32,2.77,2.67,5.27,3,2.7,5,1.43,3.13,2.8,0,2.1,4.36,,,,1,,,0.8,,4,3.4
02/05/2021,Middle Tenn St.,66,NC Charlotte,65,-4,-4.17,-5.02,-9.34,-4.15,-5.55,-1.15,-3,-5.06,-1,2.2,-6,-5,0,-4.1,-3.45,,,,2,,,-3.1,,-4,-1.4
02/05/2021,Nebraska Omaha,77,Western Illinois,85,4.5,4.16,5.25,0.16,5.31,5.64,0.68,3,6.85,4,2.22,1.73,4.6,0,7.9,3.38,,,,3,,,4.01,5.76,2,5.2
02/05/2021,Nevada,74,Boise St.,72,-4.5,-4.42,-5.69,-6.87,-5.34,-5.96,-3.45,-3,-5.45,-1,1.93,-4.19,-4.8,0,-0.3,-5.87,,,,3,,,-3.09,,-6,-3.8
02/05/2021,New Hampshire,69,Umass Lowell,74,2.5,1.73,1.72,-1.87,1.56,2.17,3.14,1.5,2.97,3,1.6,-1.02,2.1,0,4,0.45,,,,2,,,1.74,,2,2.2
02/05/2021,New Mexico St.,75,California Baptist,85,10,8.08,11.87,8.92,12.03,12.03,6.09,11,8.6,11,3.14,0.52,7.2,0,8.3,6.28,,,,3,,,5.61,9.39,5,8.3
02/05/2021,North Dakota St.,61,Oral Roberts,54,3.5,3.72,2.24,3.71,2.01,2.34,0.68,6,4.48,7,1.6,4.16,5.5,0,4.6,3.11,,,,4,,,3.51,,4,4.8
02/05/2021,North Texas,63,Louisiana Tech,68,4.5,5.1,3.93,1.52,5.45,2.63,5.34,3,5.89,8,1.77,7.77,5.9,0,4.1,4.32,,,,5,,,4.98,,5,6.5
02/05/2021,Oakland,72,Cleveland St.,80,1.5,0.72,-0.86,-0.35,-1.05,-0.78,1.43,-1,3.77,4,2.48,-0.65,1.9,0,5.2,-2.55,,,,4,,,2.25,,-3,0.7
02/05/2021,Old Dominion,82,Marshall,81,-5.5,-4.26,-3.75,-1.58,-4.54,-3.15,-4.43,-5,-4.4,-2,2.43,-7.35,-2.5,0,-0.8,-8.17,,,,-1,,,-4.15,,-9,-3.8
02/05/2021,Penn St.,55,Maryland,50,2.5,2.73,1.32,-1.08,1.23,1.59,2.71,4,3.47,4,1.5,4.15,4.2,0,3.2,2.79,,,,8,,,3.67,,3,4
02/05/2021,Radford,102,South Carolina Upstat,66,8.5,10.52,8.72,11.84,8.12,9.03,13.88,10,8.87,14,2.46,9.97,7.6,0,15,10.81,,,,3,,,12.13,9.57,7,11.3
02/05/2021,Rice,88,Southern Miss,62,4,4.8,4.41,3.97,4.2,4.66,2.81,2,5.33,5,1.16,5.56,5.3,0,7.6,3.87,,,,1,,,4.45,,4,6.1
02/05/2021,Robert Morris,78,Youngstown St.,84,-1,2.34,0.99,-1.97,1.48,0.66,3.8,2,2.51,4,2.02,2.2,0.2,0,5.2,1.71,,,,2,,,2.58,2.3,6,3.5
02/05/2021,South Alabama,71,Coastal Carolina,65,1,-1.57,-1.66,-2.7,-1.36,-1.87,-4.57,-2,-2.52,-3,1.63,-2.72,-0.2,0,0.4,-3.3,,,,2,,,-0.74,0.92,1,-1.2
02/05/2021,South Dakota St.,56,South Dakota,64,7,6.94,7.12,2.85,6.54,8.08,6.11,6,8.2,5,1.86,6.93,10.3,0,6.7,8.24,,,,3,,,4.84,8.34,6,8.9
02/05/2021,Stetson,73,Lipscomb,68,-2,1.38,-1.27,2.32,-1.4,-1.45,4.45,3,0.92,7,2.22,1.47,-0.1,0,1.8,1.78,,,,2,,,0.65,2.27,1,1.3
02/05/2021,Texas Arlington,63,Louisiana-Monroe,56,9,9.3,7.96,11.01,7.6,8.21,7.43,7,9.35,9,1.35,8.92,9.7,0,11.7,10.98,,,,1,,,8.98,9.9,8,10.8
02/05/2021,Texas St.,57,Arkansas-Little Rock,47,2,2.56,1.41,6.75,0.26,2.09,1.52,4,2.1,4,1.78,1.19,3.4,0,5.1,0.54,,,,1,,,2.53,3.44,1,3
02/05/2021,Troy St.,68,Georgia Southern,56,-1,1.23,1.17,4.31,0.64,1.36,2.91,5,0.35,1,2.09,2.63,1.3,0,-4,0.76,,,,-3,,,1.93,-1.87,4,2
02/05/2021,UAB,63,UTEP,51,7.5,9.68,8.04,8.8,8.12,7.91,11.9,9,8.63,10,1.77,12.35,9.7,0,7.2,12.25,,,,2,,,8.85,8.5,11,11.9
02/05/2021,UC Irvine,70,CS Bakersfield,53,6,7.52,8.71,6.47,9.11,8.51,6.15,7,7,10,1.93,7.18,4.7,0,10.9,4.35,,,,2,,,7.18,,6,9
02/05/2021,Wisconsin-Green Bay,71,IUPUI,80,5.5,6.86,5.94,7.04,6.55,5.26,5.95,7,6.89,12,2.71,7.21,4.9,0,12.6,2.89,,,,6,,,6.28,8.57,3,7.9
02/05/2021,Wisconsin-Milwaukee,73,Northern Kentucky,87,1.5,2.36,0.62,2.38,1.18,-0.09,6.14,2,2.59,2,1.89,3.79,3.5,0,-1.7,4.2,,,,2,,,2.16,2.98,2,3.6
02/06/2021,Alabama A&M,93,Miss Valley St.,58,25,21.17,16.6,20.18,16.69,16.33,17.13,23,18.6,24,5.45,30.57,16.4,0,16.9,26.42,,,,5,,,19.66,,32,24.9
02/06/2021,Alabama St.,73,Arkansas Pine Bluff,67,2.5,4.36,3.73,3.9,4.02,3.39,1.13,4,2.1,7,1.87,2.13,5.8,0,7.8,5.15,,,,3,,,5.56,,5,4.4
02/06/2021,Alcorn St.,66,Jackson St.,74,-4.5,-3.04,-3.16,-5.97,-3.2,-2.9,-3.49,-5,-4.01,-5,1.85,-4.96,-2.1,0,-0.1,-4.22,,,,1,,,-3.25,-1.27,1,-2.9
02/06/2021,Arkansas St.,83,Louisiana-Lafayette,77,-3.5,-1.26,-3.16,-2.24,-2.34,-4.06,1.54,-4,-4.15,3,2.46,-2.39,-2.6,0,2.5,-0.32,,,,-1,,,0.34,,-4,0.3
02/06/2021,Auburn,84,Mississippi,86,4,4.08,3.82,6.34,3.24,4.11,1.12,6,2.58,7,2.08,3.62,2.9,0,7.8,0.17,,,,3,,,4.4,6.15,4,3.9
02/06/2021,Ball St.,81,Toledo,67,-8.5,-7.57,-8.17,-15.83,-8.11,-7.68,-9.96,-10,-4.98,-8,3.62,-11.04,-7.2,0,-0.3,-9.44,,,,5,,,-5.08,-2.81,-9,-6
02/06/2021,Boston College,65,North Carolina St.,81,-5.5,-2.33,-2.84,-0.45,-2.95,-3.03,-2.95,-4,0.52,-1,1.51,-1.31,-2.6,0,-4.8,-4.19,,,,-1,,,-1.79,-3.89,-3,-0.6
02/06/2021,Bradley,74,Southern Illinois,66,8,7.38,4.4,1.51,5.71,3.36,5.06,7,9.38,10,2.86,8.76,10.3,0,8.6,11.45,,,,5,,,6.73,8.89,7,9.6
02/06/2021,Buffalo,88,Miami-Ohio,64,7.5,8.68,8.02,4.33,8.73,7.63,11.53,9,10.02,10,1.71,9.43,8.3,0,8.6,10.29,,,,6,,,8.39,6.88,8,10
02/06/2021,Butler,68,DePaul,58,6.5,5.07,4.29,3.61,3.59,5.04,3.39,2,7.01,8,2.04,3.71,7.5,0,9.1,2.68,,,,2,,,5.23,,3,4.8
02/06/2021,CS Northridge,63,UC Davis,75,-1.5,0.61,-0.94,4.44,-2.18,-0.13,3.56,-1,-3.05,2,2.31,3.32,2.8,0,0.5,-0.23,,,,5,,,-0.13,,-2,0.6
02/06/2021,Central Arkansas,70,McNeese St.,80,5,5.98,6.04,5.89,6.21,5.89,8.43,5,6.85,2,3.17,12.1,8.2,0,-0.8,1.68,,,,2,,,5.32,9.16,6,6.7
02/06/2021,Central Michigan,65,Western Michigan,67,4.5,3.57,3.75,2.62,3.64,3.94,-0.89,5,3.95,7,1.77,1.43,3.2,0,5.6,3.1,,,,4,,,3.23,4.37,4,4.6
02/06/2021,Charleston,90,Towson,88,4.5,5.73,4.31,9.47,4.1,4.16,10.91,4,4.69,7,2.15,6.04,5.5,0,3.9,6.33,,,,2,,,4.99,3.48,4,7.1
02/06/2021,Citadel,74,Western Carolina,63,-1,0.57,-1.26,4.65,-1.5,-1.53,3.98,0,-3.59,3,2.56,2.46,-0.6,0,-3.2,1.44,,,,-1,,,-0.55,0.82,3,1.5
02/06/2021,Clemson,78,Syracuse,61,3.5,1.99,2.15,0.58,1.58,2.89,5.15,2,2.84,-1,1.79,1.12,3.1,0,1.5,-0.27,,,,3,,,0.56,5.09,1,3.5
02/06/2021,Colorado,82,Arizona,79,6.5,5.13,4.23,5.57,4.96,3.45,5.63,5,5.4,5,1.26,6.44,5.5,0,2.1,6.99,,,,1,,,5.79,4.27,5,6.6
02/06/2021,Connecticut,73,Seton Hall,80,-1,2.76,1.85,0.88,1.33,2.43,4.47,2,2.87,3,1.32,4.44,3.8,0,0.3,2.47,,,,3,,,2.13,3.04,4,4.4
02/06/2021,Denver,85,North Dakota,81,-2.5,-2.51,-3.39,-4.74,-2.71,-4.12,-1.1,-3,-3.35,-1,1.61,-3.76,-4,0,-2.9,-2.85,,,,-1,,,-1.17,,1,-1.1
02/06/2021,Detroit,83,IPFW,56,6,7.5,6.4,12.83,6.35,5.89,9.12,7,7.01,10,2.29,10.24,7.4,0,4.3,7.03,,,,1,,,6.87,7.24,4,7.8
02/06/2021,Dixie St.,56,Seattle,77,-2,-4.7,-6.16,-0.38,-6.55,-6.66,0.69,-1.5,-3.95,-5,3.41,-2.72,-1.6,0,-11.8,-4.14,,,,0,,,-5.04,-9.73,,-2.8
02/06/2021,Duke,87,North Carolina,91,3.5,3.42,2.26,2.19,2.2,2.34,1.24,4,3.87,6,2.6,2.41,4.5,0,11.1,0.9,,,,5,,,2.55,,2,4.3
02/06/2021,East Tennessee St.,65,Chattanooga,67,5.5,7.59,7.82,8.98,8.2,7.35,5.71,7,6.86,14,2.36,9.08,6,0,9.5,3.68,,,,3,,,5.89,5.73,8,7
02/06/2021,Eastern Illinois,86,Tennessee St.,72,1.5,3.92,3.04,3.62,2.61,3.49,3.17,3,4.56,1,1.6,3.86,3.3,0,5.5,5.35,,,,-2,,,4.28,7.33,2,5.7
02/06/2021,Eastern Kentucky,64,Murray St.,76,-2.5,2.32,2.78,5.12,1.86,3.51,2.95,-1,0.03,4,2.26,5.79,-0.3,0,-3.1,1.44,,,,2,,,1.26,2.74,4,2.7
02/06/2021,Eastern Washington,90,Idaho,64,20,20.46,19.97,23.43,19.58,20.27,19.34,19,19.27,25,1.97,22.17,18.4,0,20.3,21.4,,,,4,,,18.4,19.53,18,21.9
02/06/2021,Florida Gulf Coast,69,North Alabama,60,3.5,4.32,3.98,6.11,3.96,3.83,10.52,4,2.87,4,2.34,6.18,4.6,0,1.3,1.07,,,,-1,,,3.26,5.34,2,5.7
02/06/2021,Florida International,47,Texas San Antonio,90,1.5,1.8,0.31,-6.49,0.94,0.15,1.24,2,1.37,2,2.89,2.41,4.1,0,5.5,3.87,,,,2,,,1.72,,4,4.1
02/06/2021,Fordham,76,La Salle,68,-5.5,-4.65,-5.22,-10.99,-4.14,-5.94,-4.1,-4,-4.38,-3,2.32,-6.48,-4.5,0,-1.5,-5.7,,,,-1,,,-2.66,-2.01,-6,-3.1
02/06/2021,Furman,67,Wofford,75,6.5,6.65,6.09,4.25,6.69,5.66,4.22,6,9.97,8,1.78,7.48,6,0,7.8,3.57,,,,3,,,7.46,7.8,6,8.7
02/06/2021,Georgia,73,Vanderbilt,70,5.5,6.5,6.36,7.03,5.98,6.68,6.66,5,7.38,6,1.01,6.94,7.6,0,6.3,4.18,,,,1,,,5.09,8.36,6,7
02/06/2021,Georgia Tech,82,Notre Dame,80,3.5,3.68,3.69,1.21,3.63,3.94,2.76,5,5.44,6,1.34,3.14,4.8,0,2.6,1.98,,,,-1,,,3.23,,4,5.1
02/06/2021,Hawaii,81,Cal Poly SLO,64,12,14.47,14.56,16.84,14.94,13.97,15.32,12.5,12.66,13,2.36,18.8,10.8,0,11.9,13.63,,,,4,,,12.11,,18,16.1
02/06/2021,Hofstra,71,Drexel,73,3.5,4.84,4.61,6.54,3.37,5.72,3.49,1,5.44,6,2,2.39,5.7,0,9,1.83,,,,3,,,3.25,7.79,4,3.5
02/06/2021,Illinois,75,Wisconsin,60,4,5.8,4.15,4.62,4.73,3.53,6.56,3,4.94,7,1.48,8.28,6.8,0,4.9,4.36,,,,1,,,6.78,,7,7.5
02/06/2021,Illinois St.,67,SW Missouri St.,74,-7.5,-5.2,-6.39,-5.99,-6.81,-6.01,0.29,-7,-6.81,-4,2.24,-8.3,-4.7,0,-3,-4.98,,,,-1,,,-3.79,-8.29,-6,-3.2
02/06/2021,Illinois-Chicago,57,Wright St.,77,-11,-11.15,-11.06,-15.12,-13.01,-9.11,-15.24,-11,-9.86,-12,3.4,-16.34,-7,0,-6.7,-14.8,,,,4,,,-8.95,-5.14,-12,-10.9
02/06/2021,Kansas St.,62,Texas Tech,73,-15.5,-14.87,-13.76,-17.77,-14.72,-12.51,-17.73,-16,-14.69,-16,2.8,-17.73,-9.9,0,-10.4,-19.55,,,,4,,,-13.33,,-15,-15.1
02/06/2021,Kentucky,71,Tennessee,82,-4,-2.7,-3.42,-0.3,-4.08,-3.35,-5.6,-3,-3.94,0.01,2.75,-5.38,-3.2,0,3.8,-5.84,,,,8,,,-1.3,0,-6,-1.9
02/06/2021,Lamar,62,Abilene Christian,77,-12.5,-12.79,-13.18,-18.03,-13.87,-12.17,-12.45,-14,-11.21,-13,3.54,-21.16,-9.5,0,-6.9,-14.31,,,,2,,,-7.96,-11.89,-14,-12.2
02/06/2021,Loyola-Chicago,68,Evansville,55,19,20.11,17.71,15.37,19.06,16.68,21.16,20,22.85,25,3.13,25.8,17.1,0,17.9,21.1,,,,4,,,20.51,18.72,19,23.7
02/06/2021,Manhattan,69,Monmouth,71,-4.5,-5.23,-5.13,-4.62,-5.02,-5.31,-3.49,-4,-5.36,-3,1.69,-7.8,-5.5,0,-2.3,-5.98,,,,2,,,-4.83,-6.33,-9,-4.8
02/06/2021,Marquette,68,Creighton,71,-4.5,-3.32,-4.28,-4.29,-4.41,-4.21,0.19,-6,-4.82,-2,1.77,-4.62,-3,0,-0.3,-6.26,,,,-2,,,-2.72,,-3,-2.7
02/06/2021,Memphis,66,East Carolina,59,13,12.46,11.67,10.34,12.18,11.27,11.29,14,13.49,17,2.16,12.15,11.3,0,15.8,12.79,,,,7,,,12.32,13.13,8,14.1
02/06/2021,Miami-Florida,76,Virginia Tech,80,-5.5,-4.78,-4.78,-8.82,-4.1,-5.09,-2.34,-6,-5.02,-3,2.17,-7.81,-5.3,0,-1,-6.26,,,,3,,,-5.55,-2.1,-7,-3.6
02/06/2021,Michigan St.,66,Nebraska,56,12,10.16,9.32,8.87,7.85,10.99,8.32,11,12.1,14,3.29,6.59,11.1,0,17.4,9.85,,,,5,,,7.61,13.26,4,11.1
02/06/2021,Middle Tenn St.,73,NC Charlotte,60,-5,-3.34,-4.07,-5.83,-3.18,-4.81,0.8,-4,-4.97,-1,1.82,-4.8,-3.7,0,-4,-3.28,,,,2,,,-2.89,,-4,-1
02/06/2021,Missouri,68,Alabama,65,-3.5,-2.29,-2.04,-4.44,-2.49,-1.48,-2.34,-2,-2.32,-6,1.43,-2.94,-1.3,0,-0.5,-1.69,,,,4,,,-1.61,,-2,-0.9
02/06/2021,Morehead St.,75,Austin Peay,74,2.5,3.38,2.36,5.03,2.33,2.21,4.54,5,1.35,7,2.17,7.43,1.9,0,-0.6,2.28,,,,-1,,,3.95,1.94,4,5
02/06/2021,Nebraska Omaha,73,Western Illinois,75,3,2.85,3.4,-3.91,3.74,3.65,-0.56,3,5.19,2,2.65,0.97,3.6,0,7.3,3.02,,,,3,,,2.78,5.36,2,4.2
02/06/2021,New Hampshire,74,Umass Lowell,63,4,0.95,0.87,-4.31,0.88,1.27,2.15,2,2.03,1,1.87,-1.15,1.9,0,3.7,0.26,,,,2,,,0.94,,2,1.7
02/06/2021,New Mexico St.,97,California Baptist,70,7,5.48,9.02,0.87,9.52,9.22,2.15,8,6.45,7,3.22,-2.04,6.3,0,7.4,4.38,,,,3,,,4.17,6.91,5,5.9
02/06/2021,North Dakota St.,74,Oral Roberts,80,3.5,4.39,3.61,6.38,3.32,3.67,1.85,4.5,3.51,7,1.39,4.96,5.9,0,4.7,3.46,,,,4,,,3.75,,4,5.3
02/06/2021,North Texas,57,Louisiana Tech,55,4.5,4.03,3.19,-2.01,5.06,1.78,2.39,4,4.83,6,2.28,7.04,5.9,0,3.8,3.52,,,,5,,,4.07,,5,5.9
02/06/2021,Northern Iowa,57,Indiana St.,61,1.5,0.9,0.13,-4.74,1.03,-0.38,-1.93,1,5.01,1,3.3,-2.85,4.3,0,7.5,2.58,,,,4,,,0.7,,-2,2.3
02/06/2021,Oakland,78,Cleveland St.,80,0,-0.31,-1.64,-3.97,-1.51,-1.64,-0.32,0,2.48,2,2.49,-1.21,1.6,0,4.7,-3.35,,,,4,,,1.4,,-3,0.1
02/06/2021,Oklahoma,79,Iowa St.,72,14.5,16.6,14.72,22.94,14.35,14.43,18.32,17,15.1,19,3.11,22.06,13.4,0,12,16.64,,,,1,,,14.44,15.48,18,18.1
02/06/2021,Oklahoma St.,75,Texas,67,-2,-0.66,-0.94,-1.9,-0.8,-1.07,0.06,-3,0.69,2,1.76,-3.09,-1.5,0,3.2,-3.39,,,,1,,,-0.03,0.07,-2,-1.2
02/06/2021,Old Dominion,67,Marshall,87,-6.5,-3.48,-2.76,0.67,-3.44,-2.37,-3.01,-6,-4.8,-2,2.57,-5.4,-1.5,0,-0.7,-7.52,,,,-1,,,-3.88,,-9,-3
02/06/2021,Oregon,86,Washington,74,12.5,14.36,13.72,11.51,14.03,13.8,17.4,14,14.27,17,2.23,17.47,10.8,0,12,15.84,,,,2,,,11.48,16.09,14,16
02/06/2021,Oregon St.,68,Washington St.,66,2,3.4,1.46,3.47,1.53,1.24,4.56,3,2.83,5,1.45,2.99,3.4,0,6,3.82,,,,7,,,3.89,3.36,2,5.4
02/06/2021,Portland,70,Pepperdine,91,-13,-11.33,-12.55,-14.42,-13.72,-11.28,-13.02,-15,-11.11,-12,2.66,-12.16,-9,0,-8.2,-16.14,,,,2,,,-9.92,-5.31,-10,-11.1
02/06/2021,Portland St.,61,Montana,56,-1.5,-2.65,-3.56,-2.98,-3.29,-3.92,-1.5,-3,-4.75,-3,1.76,-1.65,-3.1,0,-0.1,-6.24,,,,-1,,,-2.33,-2.24,1,-2.1
02/06/2021,Providence,81,St. John's,92,2,2.33,2.63,-7.15,3.59,2.43,1.59,-2,5.07,4,3.03,2.66,1.5,0,5.4,2.29,,,,2,,,3.25,,1,4.4
02/06/2021,Purdue,75,Northwestern,70,7.5,8.94,8.28,11.98,7.53,8.7,6.96,8,8.23,12,1.84,8.3,8.7,0,12.8,6.97,,,,3,,,7.86,8.34,8,9.5
02/06/2021,Rhode Island,63,Massachusetts,75,8,7.23,6.35,4.83,6.34,6.48,6.46,6,7.88,12,2.07,6.28,5.6,0,10.3,7.38,,,,7,,,6.99,8.94,4,8.6
02/06/2021,Rice,76,Southern Miss,68,5,6.74,6.08,8.3,6.16,5.8,7.63,5,5.17,9,1.52,8.48,5.8,0,8.3,5.55,,,,1,,,5.95,,4,8.1
02/06/2021,Robert Morris,66,Youngstown St.,70,2,1.35,0.11,-4.62,0.9,-0.4,1.87,2,1.33,2,2.42,1.38,-0.6,0,4.7,0.55,,,,2,,,2.08,2.12,6,2.8
02/06/2021,SE Missouri St.,54,Jacksonville St.,66,-3.5,-3.58,-5.42,-5.55,-4.92,-5.94,-0.89,-2,-4.46,-4,1.65,-2.54,-2.3,0,-4.9,-4.01,,,,1,,,-1.71,-3.66,-2,-1.4
02/06/2021,SIU Edwardsville,62,Belmont,94,-18,-12.43,-13.04,-16.37,-13.14,-12.72,-8.55,-14,-13.36,-14,2.23,-14.61,-9.6,0,-13.6,-14.45,,,,5,,,-10.44,-9.01,-12,-11.6
