date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
01/11/2020,Xavier,65,Creighton,77,3,3.3,3.08,1.85,3.72,3.75,3.79,4,1.6,5,1.98,2.82,-2.9,0,5.1,5.5,4.1,,,2,3.76,,1.8,4.34,5,3.8
01/11/2020,Youngstown St.,69,Detroit,67,6,7.3,8.11,9.28,7.28,7.71,4.27,7,5.44,8,1.27,7.54,5.5,0,8.8,7.55,,,,10,7.64,,7.49,7.82,7,7.4
01/12/2020,Colorado,91,Utah,52,8.5,7.69,6.85,6.23,6.63,7.73,7.93,9.5,7.64,8,1.38,7.94,6.2,0,,10.39,,,,11,9.62,,8.23,6.3,6,9.7
01/12/2020,Connecticut,86,Wichita St.,89,-2,-3.87,-5.47,-10.19,-2.56,-4.62,-3.35,-1.5,-2.65,-4,2.93,-5.14,-8.1,0,,2.86,,,,-11,-2.4,,-4.06,-2.82,-4,-1.5
01/12/2020,IUPUI,71,Northern Kentucky,96,-6.5,-7.37,-6.55,-3.9,-9.39,-6.82,-8.72,-7,-8.94,-8,1.54,-7.81,-7.5,0,,-9.77,,,,-1,-5.38,,-6.26,-7.28,-7,-7.2
01/12/2020,Illinois-Chicago,76,Wright St.,72,-6,-7.82,-8.73,-12.15,-6.74,-7.7,-7.21,-6,-7.58,-9,1.74,-7.77,-9.9,0,,-8.88,,,,-12,-6.72,,-7.41,-5.78,-5,-6.8
01/12/2020,Iona,69,Niagara,70,8.5,6.96,6.27,4.43,7.02,7.48,4.84,9,8.8,8,3.6,4.53,-0.1,0,,10.96,,,,14,10,,6.31,14.21,2,9.6
01/12/2020,Manhattan,81,Siena,69,-2,-0.58,0.85,0.23,1.18,1.13,-1.79,-2,-1.35,2,2.2,-2.68,-5.8,0,,2.83,,,,-8,-1.1,,-0.42,-0.96,-3,0.2
01/12/2020,Marist,52,Rider,69,-8.5,-8.08,-6.57,-4.6,-7.43,-7.7,-6.82,-8,-11.05,-3,3.23,-10.35,-17,0,,-9.12,,,,-9,-9.03,,-8.7,-6.37,-6,-7.5
01/12/2020,Miami-Florida,66,Pittsburgh,58,2.5,1.86,1.77,-0.84,3.31,3.03,0.38,2.5,1.05,2,1.58,0.54,-0.6,0,,4.25,,,,1,2.12,,1.74,4.55,2,2.6
01/12/2020,Minnesota,75,Michigan,67,2.5,0.29,0.52,3.17,0.18,-2.41,-0.14,2,-2.21,0.01,1.67,2.56,-1.4,0,,1.93,,,,-5,-0.11,,-0.12,-1.02,2,1.4
01/12/2020,Oregon St.,82,Arizona,65,-4,-5.05,-3.96,-3.66,-5.63,-3.33,-6.51,-5,-5.96,-3,2.3,-7.17,-7.8,0,,-4.64,,,,-8,-3.12,,-3.31,-1.16,-10,-6.5
01/12/2020,Purdue,71,Michigan St.,42,-3.5,-4.66,-5.9,-7.93,-4.2,-4.44,-5.4,-2,-4.34,-4,2.11,-4.68,-7.7,0,,-2.1,,,,-7,-3.85,,-4.12,0.49,-7,-4.7
01/12/2020,Quinnipiac,84,Monmouth,70,2.5,3.04,3.69,4.88,3.4,2.74,4.97,2.5,1.61,5,2.25,1.78,-4.1,0,,4.23,,,,-1,2.99,,3.2,4.51,4,2.7
01/12/2020,South Florida,64,Memphis,68,-3.5,-6.06,-6.32,-5.81,-5.95,-7.35,-5.3,-4,-6.83,-6,1.85,-7.34,-8.7,0,,-1.75,,,,-8,-2.99,,-4.72,-7.67,-8,-6.1
01/12/2020,St. Peter's,68,Canisius,72,2,2.68,3.77,6.75,2.71,2.05,4.32,2.5,-0.21,7,2.68,1.82,-3.5,0,,3.05,,,,2,0.46,,3.68,0.55,4,3.8
01/13/2020,Alabama A&M,66,Miss Valley St.,72,13.5,15.39,16.17,19.2,13.24,14.27,15.68,14,10.44,17,2.5,16.27,11.2,0,18.5,16.78,,,,10,13.43,,17.13,14.46,18,14.4
01/13/2020,Alabama St.,56,Arkansas Pine Bluff,61,6.5,4.93,4.83,3.68,5.71,5.31,4.39,6.5,5.01,5,1.67,6.26,0.7,0,6.9,6.18,4.8,,,4,6.03,,6.9,1.86,4,6.2
01/13/2020,Alcorn St.,87,Grambling St.,69,-2.5,-1.84,-4.07,-4.68,-3.57,-4.21,-0.34,-2.5,-2.55,1,2.68,-1.63,-6.7,0,1.2,1.78,0.1,,,-1,-2.93,,-0.94,-5.67,1,1
01/13/2020,Bethune Cookman,85,Morgan St.,78,5,6,6.09,3.68,8.28,6.8,6.36,5,3.46,8,2.46,6.02,0,0,9.1,9.36,5.6,,,2,5.15,,4.36,9.2,4,6.6
01/13/2020,Delaware St.,77,North Carolina A&T,98,-5.5,-7.02,-7.62,-9.19,-5.47,-7.9,-1.18,-6,-7.18,-11,2.6,-7.57,-10.2,0,-8.7,-6.95,-6.1,,,-3,-5.75,,-8.31,-9.05,-2,-5.2
01/13/2020,Florida A&M,65,Coppin St.,54,3.5,4.56,5.98,10.98,3.14,3.38,4.79,5,0.61,9,2.56,5.22,0.9,0,4.9,3.95,3.8,,,5,2.44,,6.02,3.54,4,4.8
01/13/2020,Howard,95,South Carolina St.,101,-5,-3.47,-4.98,-8.91,-1.77,-3.61,0.97,-5,-5.31,0.01,3.47,-3.37,-11.6,0,-1.3,-1.01,-2.8,,,-1,-4.71,,-6.88,1.89,-4,-1.6
01/13/2020,Loyola-Maryland,53,Boston,85,-3.5,-0.16,-0.08,-2.02,0.17,1.62,-2.76,0,0.16,0.01,1.35,-1.53,1.5,0,-1.6,1.13,0.4,,,-1,-0.37,,0.96,0.95,-2,0.8
01/13/2020,Md. Eastern Shore,64,NC Central,69,-6.5,-6.95,-6.67,-5.36,-7.22,-7.84,-2.83,-7,-6.51,-10,2.24,-6.14,-11.6,0,-8.9,-6.8,,,,4,-6.68,,-9.32,-3.63,-6,-5.7
01/13/2020,Montana,85,Portland St.,70,6.5,5.48,8.77,11.97,5.89,8.77,4.16,6,1.93,7,2.83,4.9,2.7,0,1.3,1.97,3.6,,,1,6.08,,5.33,7.72,6,5
01/13/2020,Southern,56,Jackson St.,50,-1.5,2.59,1.33,-1.1,3.81,1.88,5.12,1.5,-1.47,3,2.54,2.95,-0.6,0,5,2.57,2.4,,,2,-0.01,,2.81,8.68,4,3.6
01/14/2020,Buffalo,76,Ohio,73,6,6.9,8.94,9.75,8.73,8.58,5.15,7.5,5.52,7,1.55,5.86,4.2,0,7,5.74,,,,7,6.15,,7.99,6.63,6,7.2
01/14/2020,Clemson,79,Duke,72,-10.5,-12.07,-12.95,-13.14,-11.96,-13.89,-12.13,-11.5,-9.85,-12,1.75,-13.62,-14,0,-12.9,-12.56,-11.9,,,-11,-8.7,,-13.52,-7.81,-12,-12.2
01/14/2020,Davidson,64,Richmond,70,4.5,1.44,2.07,1.27,3,2.07,0.24,3,0.87,4,2.21,-0.93,-4.4,0,0.1,3.1,,,,-2,5.15,,0.57,2.05,1,2.9
01/14/2020,Dayton,79,VA Commonwealth,65,8,9.83,9.26,12.96,8.01,7.31,11.44,8.5,6.59,10,2.15,12.32,9.3,0,13.4,10.94,8.8,,,2,7.89,,12.22,6.62,10,10.1
01/14/2020,Eastern Michigan,52,Ball St.,69,-3.5,-4.05,-3.08,-4.47,-4.09,-0.81,-6.96,-3.5,-3.8,-3,1.74,-5.78,-6.2,0,-5.2,-4.28,,,,-7,-3.3,,-2.21,-1.38,-6,-4.2
01/14/2020,Florida,71,Mississippi,55,11,10.23,9,8.82,9.04,9.83,8.71,10,8.37,16,2.31,10.94,7,0,12.7,13.88,10.7,,,7,11.57,,9.41,8.68,8,11.3
01/14/2020,Fresno St.,55,San Diego St.,64,-7.5,-10.84,-13.16,-18.62,-9.35,-12.9,-9.34,-7.5,-10.77,-7,3.48,-12.96,-17.5,0,-10.6,-8.93,-8.6,,,-20,-6.7,,-13.14,-7.34,-10,-7.4
01/14/2020,Kansas St.,63,Texas Tech,77,-3,-4.82,-5.47,-8.76,-3.23,-3.82,-4.14,-3.5,-5.13,-3,1.91,-6.26,-8.4,0,-7.7,-3.09,-3.6,,,-1,-2.99,,-4.13,-5.02,-4,-3.2
01/14/2020,Miami-Ohio,77,Kent St.,74,-4.5,-5.24,-5.85,-8.27,-4.96,-4.47,-8.52,-4.5,-4.83,-3,2.03,-8.67,-8,0,-4,-3.37,,,,-4,-2.99,,-4.8,-4,-5,-3.1
01/14/2020,Mississippi St.,72,Missouri,45,2.5,2.27,2.2,-0.14,2.63,4.61,-1.47,3.5,1.23,4,1.72,2.39,-0.1,0,1.2,4.42,2.8,,,1,2.41,,4.15,3.81,2,2.4
01/14/2020,Nevada,68,Wyoming,67,14,16.84,16.46,16.11,16.58,17.02,14.97,15.5,14.21,22,2.59,16.04,11.9,0,18.4,21.35,16.2,,,11,15.37,,19.5,18.63,14,17.6
01/14/2020,Northern Illinois,49,Akron,72,-3,-4.32,-3.89,-6.44,-3.29,-2.26,-2.55,-3,-2.99,-2,2.73,-8.89,-9.6,0,-3.9,-3.85,,,,-4,-2.91,,-6.11,0.21,-8,-2.6
01/14/2020,Northwestern,62,Iowa,75,-5.5,-6.97,-7.24,-8.72,-6.58,-6.55,-7.51,-5,-6.33,-7,1.32,-8.39,-10.6,0,-5.8,-7.31,-6.2,,,-9,-5.79,,-7.34,-5.62,-6,-5.5
01/14/2020,Ohio St.,80,Nebraska,68,16.5,16.61,12.38,8.36,16.8,15.17,17.79,17.5,17.9,14,3.52,20,11.6,0,18,20.43,16.6,,,12,20.49,,14.71,21.1,19,18.1
01/14/2020,Oklahoma,52,Kansas,66,-6.5,-7.55,-6.38,-6.95,-7.32,-4.8,-9.3,-6.5,-7.56,-6,2.15,-11.46,-10.8,0,-8.6,-7.43,-6.6,,,-15,-5.3,,-7.1,-3.83,-11,-8
01/14/2020,Pittsburgh,68,Louisville,73,-6,-5.25,-3.48,-1.49,-5.7,-4.54,-6.12,-4.5,-7.37,-3,1.53,-6.32,-7.3,0,-5,-5.14,-5.6,,,-10,-6.45,,-4.22,-5.95,-6,-5.5
01/14/2020,Texas A&M,85,LSU,89,-6.5,-8.29,-6.17,-3.53,-8.92,-5.68,-9.36,-6,-9.82,-8,2.02,-9.91,-9.9,0,-10.4,-9.37,-6.9,,,-10,-8.18,,-7.44,-10.95,-10,-6.4
01/14/2020,Toledo,67,Central Michigan,74,9,7.3,6.06,3.45,7.85,7.08,9.38,8.5,6.95,7,1.52,8.5,5.2,0,8.1,7.54,,,,8,9.22,,6.49,7.36,8,8.7
01/14/2020,Tulane,55,Central Florida,74,1.5,1.66,2.45,6.01,1.06,0.52,4.72,1.5,-0.91,0.01,2.42,3.08,0.7,0,1.6,2.47,1.4,,,-1,1.26,,3.07,-5.05,3,2.8
01/14/2020,Villanova,79,DePaul,75,9.5,9.65,11.44,13.06,10.84,10.55,9.33,10.5,7.88,10,2.15,6.92,4.7,0,10.1,12.8,9.6,,,8,10.67,,9.24,7.45,8,11.4
01/14/2020,Wake Forest,70,Virginia Tech,80,-3.5,-2.92,-1.93,0.52,-3.52,-2.49,-4.29,-1,-2.81,-4,1.39,-2.88,-4.2,0,-4.7,-3.14,-1.6,,,-5,-2.35,,-2.67,-4.54,-4,-1
01/14/2020,West Virginia,81,TCU,49,7.5,8.86,9.78,10.24,9.02,10.35,8.74,8.5,6.86,8,2.51,8.88,8.4,0,10.4,11.58,9.5,,,1,7.5,,11.68,0.52,10,9.1
01/14/2020,Western Michigan,82,Bowling Green,85,-4,-2.64,-2.39,-0.88,-3.02,-3.36,-1.59,-3,-4.45,-1,2.09,-4.62,-6.2,0,0.7,0.69,,,,-7,-3.09,,-1.76,-5.94,-4,-1.3
01/14/2020,Wisconsin,56,Maryland,54,2.5,0.87,2.06,6.27,-0.08,-0.55,-0.71,2.5,-1.88,4,2.35,-0.54,-4.2,0,1.5,3.28,0.9,,,1,1.38,,1.27,0.22,1,0.8
01/15/2020,Air Force,85,Boise St.,78,-1,-0.26,-0.35,2.2,-0.99,-2.16,0.84,0,-3.13,3,1.77,-0.47,0.8,0,0.3,0.94,-0.7,,,-3,-1.26,,-0.94,-3.27,2,-1.2
01/15/2020,Alabama,83,Auburn,64,-1.5,-4.03,-3.89,-5.96,-1.97,-4.38,-4.02,-2,-3.97,-2,2.13,-3.82,-4.2,0,-5.4,-4.73,-2.3,,,-11,-1.72,,-3.05,-10.06,-6,-1.1
01/15/2020,American,61,Bucknell,60,3.5,3.82,2.62,2.62,3.62,1.71,1.69,3,1.73,6,2.18,2.84,3.4,0,6.9,9.39,,,,4,,,2.87,2.57,5,4.3
01/15/2020,Arkansas,75,Vanderbilt,55,13.5,14.46,15.08,18.4,12.85,14.09,14.79,16.5,12.12,14,1.88,13.11,14.9,0,16.9,15.86,13,,,13,12.02,,15.64,17.03,12,14.1
01/15/2020,Baylor,68,Iowa St.,55,8.5,11.22,11.74,17.49,8.35,11.45,10.5,11,7.87,14,2.81,9.43,13.7,0,12.6,13.15,10.4,,,13,8.68,,12.86,5.45,12,11.1
01/15/2020,Binghamton,53,Vermont,72,-16.5,-14.75,-12.86,-11.07,-15.5,-12.28,-16.89,-15,-13.13,-16,2.04,-16.9,-12.5,0,-16.4,-18.26,,,,-12,-16.6,,-15.23,-13.65,-14,-14.8
01/15/2020,Butler,70,Seton Hall,78,4.5,4.66,2.75,6.08,1.23,2.88,5.3,5,2.36,5,1.83,3.87,8.6,0,6,6.94,4.8,,,5,4.42,,6.43,4.12,4,4.5
01/15/2020,Cal St. Fullerton,61,UC Irvine,74,-7,-7.08,-7.13,-9.13,-6.55,-5.99,-7.75,-7,-7.1,-7,1.34,-7.26,-6.5,0,-7.7,-6.84,,,,-7,-7.42,,-6.62,-10.32,-5,-4.9
01/15/2020,Central Arkansas,76,Stephen F. Austin,77,-9,-10.01,-8.74,-8.66,-9.76,-8.04,-6.01,-9,-10.73,-10,1.95,-12.48,-10.5,0,-14.7,-10.24,,,,-7,-9.74,,-9.78,-9.23,-12,-9.5
01/15/2020,Chattanooga,72,Wofford,59,-2,-0.02,0.07,-0.21,0.71,-0.41,0,-1,-4.02,0.01,2.93,2.31,2.4,0,1.3,3.17,,,,3,-1.65,,-0.4,-8.32,4,0.8
01/15/2020,Citadel,69,NC Greensboro,79,-11.5,-11.21,-12.61,-13.07,-11.86,-13.02,-12.1,-12,-9.95,-6,2.35,-14.39,-9.9,0,-7.7,-9.98,,,,-11,-13.28,,-11.69,-14.15,-9,-10.7
01/15/2020,Colorado St.,105,New Mexico,72,4.5,0.46,-0.91,0.35,-0.87,-2.17,-0.65,3,-0.11,3,1.39,0.41,-0.8,0,1.1,0.59,-0.1,,,-1,2.59,,0.96,2.11,2,0.3
01/15/2020,Drake,,Illinois St.,,,7.04,,,,,,,,,1.23,6.72,,,,,,,,,,,8.4,,6,
01/15/2020,Duquesne,58,Fordham,56,17,17.45,17.22,18.64,16.71,16.43,16.78,17,17.09,19,1.69,19.1,15.7,0,20,17.43,16,,,15,16.2,,21.19,14.81,16,18.3
01/15/2020,East Carolina,49,Tulsa,65,-2.5,-2.63,-2.26,-0.63,-2.88,-3.52,1.08,-3.5,-4.79,-3,1.55,-4.36,-4,0,-1,-1.46,-3.6,,,-5,-2.86,,-3.41,-3.9,-1,-3.1
01/15/2020,East Tennessee St.,88,Samford,63,16.5,17.53,17.75,18.51,17.31,17.61,17.65,16.5,16.64,20,2.08,20.27,16.4,0,19.4,20.31,,,,16,17.52,,17.26,12.61,14,17.3
01/15/2020,Fairfield,61,St. Peter's,51,3,3.67,3.61,4.58,2.78,3.52,4.03,3,3.09,4,0.84,3.17,3.3,0,3.1,3.24,,,,-1,5.04,,3.77,4.11,2,5.3
01/15/2020,Fairleigh Dickinson,,St. Francis (PA),-2.5,-2.5,-5.24,-6.38,-10.63,-3.78,-4.99,-6.04,-3,-2.71,-4,2.32,-8.58,-7.5,0,-6.2,-5.1,,,,-9,-2.07,,-5.78,-2.45,-4,-3.6
01/15/2020,Florida St.,54,Virginia,50,6.5,8.52,11.2,16.4,7.34,7.7,6.26,6,4.53,8,3.01,9.2,11.8,0,8.7,7.21,7.7,,,2,6.94,,9.76,2.84,10,9.2
01/15/2020,Furman,83,Western Carolina,79,11,9.6,8.03,3.38,11,9.68,8.5,10.5,10.01,10,2.67,9.42,7.8,0,7.3,10.92,,,,8,11.3,,9.27,16.54,10,10.4
01/15/2020,George Washington,73,George Mason,67,-3,-3.27,-3.71,-5.26,-1.73,-4.21,-2.93,-2,-2.74,-3,1.49,-3.84,-4.7,0,-2.3,-1.49,,,,-6,-2.19,,-4.33,-6.64,-2,-1.3
01/15/2020,Georgetown,83,Creighton,80,3.5,1.45,0.73,-0.87,1.77,0.94,3.01,1.5,-0.69,3,1.61,1.03,-1.4,0,2.8,4.15,1.7,,,-5,2.79,,-0.29,0.68,3,2.3
01/15/2020,Georgia,80,Tennessee,63,2.5,0.11,2.23,4.03,0.92,1.01,-0.82,2.5,-0.06,-2,1.95,0.8,0.4,0,-0.8,-2.11,0.1,,,-3,0.77,,-0.7,-4.7,1,1.8
01/15/2020,Georgia Tech,74,Notre Dame,78,1.5,2.06,3.94,8.06,2.3,1.36,-0.19,2,-1.47,3,2.08,0.98,2.9,0,2.6,1.61,1.4,,,-3,0.57,,3.37,0.03,2,2.5
01/15/2020,Hartford,68,Stony Brook,65,-7.5,-7,-5.42,-3.52,-7.38,-6.24,-7.83,-8,-8.89,-6,2.14,-8.15,-6.8,0,-10.8,-10.03,,,,-3,-7.17,,-7.95,-2.4,-6,-7.5
01/15/2020,Holy Cross,,Army,-3,-3,-0.4,0.94,2.46,0.68,-0.15,0.21,-1,-1.51,-2,1.48,0.73,-0.5,0,-1.9,-2.35,,,,-1,-2.96,,-0.66,-1.08,1,0.7
01/15/2020,Houston,71,SMU,62,7,8.88,9.01,7.25,9.79,10.14,6.8,8,6.85,12,1.67,8.63,8.4,0,10.5,8.64,8,,,-1,8.83,,8.73,11.86,6,9.6
01/15/2020,Houston Baptist,98,New Orleans,106,-1,-2.22,-1.67,-0.48,-2.25,-1.96,-3.11,-1,-1.76,-3,1.81,-0.81,-3.3,0,-6.1,-0.86,,,,,-1.25,,-2.04,0.64,-6,-1.6
01/15/2020,Indiana St.,65,Evansville,42,10.5,10.69,11.52,15.59,10.43,9.05,9.63,12,7.66,9,2.37,13.79,12.9,0,11.5,11.82,,,,12,8.37,,12.53,6.42,10,10.9
01/15/2020,Lafayette,71,Colgate,67,-3,-1.66,-2.41,-3.12,-1.83,-2.51,0.11,-2.5,-3.3,-5,1.83,-0.44,-2.1,0,0.7,0.73,,,,-3,,,-1.7,-4.1,1,-0.9
01/15/2020,Lamar,75,Sam Houston St.,80,-1.5,-0.43,0.02,1.38,-0.55,-0.71,-0.77,-1,-3.57,1,1.55,-1.64,-1.5,0,0.3,-0.92,,,,1,-1.25,,-1.59,3.11,1,-1.2
01/15/2020,Lehigh,83,Navy,88,2.5,1.27,2.28,2.48,2.35,1.99,0.09,2,0.79,4,1.47,-0.7,-2.1,0,0.8,1.47,,,,-3,1.32,,0.97,0.61,1,3
01/15/2020,Maine,104,Umass Lowell,98,-5,-4.67,-3.91,-5.24,-3.35,-3.14,-7.23,-4,-3.79,-5,1.26,-7.19,-4.2,0,-3.8,-5.59,,,,-5,-3.87,,-4.39,-4.08,-6,-4
01/15/2020,Marquette,85,Xavier,65,3,4.68,5.03,6.51,4.16,3.96,7.05,4,2.41,5,1.43,3.21,4.1,0,3.8,7.38,5.4,,,-2,4.28,,4.79,2.64,4,5.9
01/15/2020,McNeese St.,72,Incarnate Word,56,11.5,13.71,13.01,14.4,12.2,12.3,10.87,12.5,10.37,14,2.25,15.18,14,0,18.5,17.67,,,,9,11.67,,13.94,13.67,12,15.6
01/15/2020,Mercer,73,VMI,62,5.5,4.14,6.18,3.29,6.99,7.85,3.74,5,5.57,2,2.24,3.17,3.5,0,-1.4,3.32,,,,5,5.91,,4.33,4.65,2,5.2
01/15/2020,Merrimack,71,Bryant,67,-1.5,-1.21,-1.22,0.76,-3.61,-1.68,-0.65,-1,-2,3,1.86,-4.56,-1.6,0,-0.5,-1.07,,,,-3,-0.85,,-0.39,-1.37,-4,0.4
01/15/2020,Minnesota,75,Penn St.,69,2.5,3.7,3.72,5.65,3.76,2.03,3.34,3.5,0.6,8,1.62,3.66,3.7,0,5.2,3.84,2.8,,,-4,1.92,,4.05,2.78,4,3.8
01/15/2020,New Hampshire,73,Albany-NY,76,-2,0.73,-1.14,-0.89,-0.84,-1.96,3.28,-1,-3.26,3,2.43,0.69,1.9,0,6,2.93,,,,-1,-2.34,,0.56,0.76,2,1
01/15/2020,Nicholls St.,72,Northwestern St.,73,12.5,14.13,12.91,14.68,12.81,11.62,17.07,13,9.86,17,2.52,12.83,12.5,0,18.2,18.66,,,,11,12.37,,13.83,14.61,12,15.2
01/15/2020,North Carolina St.,80,Miami-Florida,63,8.5,6.75,4.57,2.68,6.01,5.83,7.07,8,5.32,8,1.68,6.74,7.3,0,7.1,9.84,6.8,,,3,9.26,,6.19,6.87,7,8.1
01/15/2020,North Dakota St.,72,South Dakota,70,6.5,7.68,7.45,8.42,7.6,6.39,9,7,4.79,12,1.8,7.2,7.5,0,9.2,9.49,,,,4,5.63,,8.5,5.77,6,8
01/15/2020,Northern Iowa,88,Valparaiso,78,10.5,11.74,11.82,14.03,10.37,11.52,12.2,11.5,9.99,11,1.47,14.38,12.7,0,12.6,12.98,,,,18,10.79,,12.58,9.16,10,11.8
01/15/2020,Oklahoma St.,64,Texas,76,3.5,3.64,3.59,3.72,3.96,2.98,3.65,3,2.25,2,0.84,4.23,3.7,0,3.8,4.67,4,,,1,4.23,,2.5,3.12,5,4.5
01/15/2020,Providence,63,St. John's,58,5.5,3.57,3.88,5.87,3.17,3.06,1.19,5,3.49,6,1.84,0.32,2.5,0,3.4,4.92,3.4,,,-9,7.24,,1.27,4.37,2,4.6
01/15/2020,Rutgers,59,Indiana,50,3,3.02,3.14,6.37,2.15,1.41,2,3.5,-0.73,6,2.01,1.45,4.3,0,4.7,5.31,3.2,,,-2,1.12,,4.32,0.48,2,4.1
01/15/2020,SE Louisiana,62,Texas A&M Corpus,56,1,0.72,1.55,1.92,1.8,0.94,3.11,2,-0.66,1,1.76,0.39,-0.7,0,-2.2,-0.97,,,,2,0.07,,-1,5.01,1,0.2
01/15/2020,SW Missouri St.,78,Bradley,91,2.5,-1.52,-1.07,-2.1,-1.41,0.29,-3.52,1.5,0.28,-6,1.76,-3.06,-1.8,0,-2.5,-0.57,,,,-5,1.31,,-1.21,-0.95,-2,0
01/15/2020,Sacred Heart,66,Central Conn. St.,55,16.5,20.02,20.26,23.19,18.35,19.49,15.69,19,17.94,19,2.41,21.36,21.3,0,22.5,24.03,,,,15,17.34,,23.11,17.54,19,20.3
01/15/2020,South Carolina,81,Kentucky,78,-5.5,-6.98,-8.31,-10.23,-7.07,-7.43,-8.26,-5.5,-6.73,-8,1.22,-7.13,-5.4,0,-6.8,-5.75,-6.1,,,-12,-5.51,,-7,-6.3,-6,-6.6
01/15/2020,South Dakota St.,87,North Dakota,66,8,8.28,9.16,9.47,9.2,8.86,8.54,8,6.44,8,1.41,10.78,8.7,0,5.4,5.96,,,,13,7.54,,9.73,8.06,8,8.6
01/15/2020,St. Bonaventure,74,Massachusetts,61,8.5,4.45,5.05,8.33,2.97,4.22,0.43,7,5.59,8,2.52,3.07,7.4,1,0.7,4.74,,,,-1,7.48,,3.36,4.94,1,3.9
01/15/2020,St. Francis-NY,66,LIU Brooklyn,69,-1,-0.49,-1.35,0.73,-3.17,-1.61,0.83,-1,-1.52,2,1.52,-2.67,-0.5,0,0.4,1.52,,,,,-1.17,,0.55,-1.51,1,-1.3
01/15/2020,St. Joseph's PA,61,Rhode Island,71,-7.5,-9.72,-9.69,-11.15,-9.12,-8.84,-11.06,-8,-9.34,-11,1.35,-10.69,-9.2,0,-10.8,-11.98,-9.6,,,-10,-7.59,,-9,-6.61,-10,-9.6
01/15/2020,Syracuse,76,Boston College,50,11,10.96,9.83,9.66,10.6,9.24,11.96,12,10.53,14,1.27,10.57,11.5,0,12.7,12.36,10.3,,,6,11.61,,9.58,9.93,11,11
01/15/2020,Temple,65,Wichita St.,53,-4,-4.69,-7.3,-15.07,-2.29,-4.93,-6.24,-3,-5.27,-4,3.35,-6.72,-5,0,-3,0.74,-1.6,,,-11,-4.48,,-4.43,-4.58,-4,-1.6
01/15/2020,UCLA,59,Stanford,74,1,-5.24,-6.22,-13.05,-2.64,-3.68,-10.38,-2.5,-0.34,-6,3.9,-8.57,-8.5,0,-7.2,-3.4,-3.1,,,-10,2.27,,-8.25,-2.56,-6,-1.4
01/15/2020,UNLV,98,San Jose St.,87,13,13.39,12.84,12.42,14.21,12.56,10.2,13.5,12.96,15,2.51,10.85,11.4,0,13.5,19.64,13.4,,,9,14,,11.69,17.44,10,15.5
01/15/2020,UTEP,80,Texas San Antonio,77,6,5.4,3.94,0.33,5.92,5.59,5.73,6.5,5.07,-1,2.67,8.44,9.1,0,5.8,6.94,,,,10,4.63,,7.17,4.53,8,6.2
01/16/2020,Appalachian St.,83,Arkansas St.,80,5.5,5.39,3.58,0.68,5.98,3.85,7.51,6,5.38,8,2.55,3.89,2.8,0,,10.95,,,,4,6.39,,4.17,5.51,4,8.1
01/16/2020,Arizona,93,Utah,77,13.5,11.73,7.91,5.43,11.65,8.84,13.59,13,12.12,11,3.39,13.83,11,0,,17.61,14.3,,,8,13.72,,9.78,6.63,14,16.3
01/16/2020,Arizona St.,61,Colorado,68,-1,-2.67,-1.98,-2.65,-1.81,-1.45,-5.77,-1.5,-1.78,-6,1.75,-4.73,-3.2,0,,-1.66,-1.7,,,-9,-1.88,,-1.74,-0.09,-5,-1.3
01/16/2020,BYU,93,San Diego,70,15,18.88,19.44,22.09,18.5,17.98,20.37,16.5,16.71,22,2.59,21.31,19.1,0,,21.36,18.1,,,20,15.73,,18.05,12.04,19,20.3
01/16/2020,Belmont,87,Eastern Kentucky,56,19,19.59,18.43,16.5,20.47,18.55,15.35,20.5,21.4,21,2.64,21.17,15.9,0,,22.17,,,,18,20.5,,20.39,23.65,16,22.4
01/16/2020,Cal Riverside,68,CS Northridge,80,3,7.26,7.94,10.75,6.72,6.61,5.39,5,3.42,6,2.2,9.89,9.2,0,,8,,,,12,3.38,,8.38,5.77,9,8.5
01/16/2020,Campbell,62,Charleston Southern,77,7,10.08,9.92,12.07,10.67,7.91,10.65,8.5,6.82,10,1.37,11.32,10,0,,10.89,,,,8,8.69,,9.89,10.26,11,11.1
01/16/2020,Charleston,76,Northeastern,79,3.5,4.17,5.4,6.19,4.44,5.58,-0.08,4,1.47,3,1.83,5.34,6.7,0,,3.62,,,,2,2.75,,5.74,3.96,4,4.5
01/16/2020,Chicago St.,64,Grand Canyon,78,-17,-14.53,-12.57,-12.56,-14.24,-11.44,-16.39,-16,-12.03,-15,2.84,-16.09,-9.7,0,,-16.07,,,,-6,-17.47,,-11.54,-19.83,-18,-15
01/16/2020,Coastal Carolina,55,Arkansas-Little Rock,71,5.5,6.27,5.62,5.4,5.88,5.58,7.86,4.5,3.45,9,1.49,6.02,6,0,,7.69,,,,6,4.64,,5.95,8.75,6,6.2
01/16/2020,Delaware,68,William & Mary,77,1.5,-0.52,-1.56,-8.02,1.25,1.27,-2.15,0,1.97,-5,2.9,0.26,-1.5,0,,2.04,,,,2,2.14,,-0.83,-0.97,2,1.3
01/16/2020,Drake,84,Illinois St.,74,7.5,7.44,8.26,10.46,6.57,7.86,4.23,6.5,5.7,7,1.69,6.72,9.8,0,,8.23,,,,12,8.6,,8.6,5.5,6,8
